#face_sha256	id
2c6c4f52812274f6307f21d4f94bfd68259b8e574d61d59eaf272dd57f02b737	23117
2ca3c5fd5f5cd9d86f0da4798e74b2a4bdab385144ee3f942ec41eab2013a894	31703
2cb55b521ef26b7d645d980c366b5f86f94d1dd52e83a23285fdbf21ca6d6f5f	32506
2cccfdaf394a4d276f71b92ddd218205931e6ec2ff51e4958d591150f5a0fb22	17422
2ccd68dc04fbf2c8fe8034497f98b90e1182059ebdc3a64b563fab72517173c2	12171
2cd6d29009a25a39309d28d0b9ef85f87f8421d106704436659eaa519ad466af	33869
2ce7185779d6fc12caa18c5c46784ff19a8503c91c11e9062b65b63fcef79848	33292
2cfc1156cd9417dcd830d09095c18d40e0d43dcb54db3ae50956c231365e2145	26640
2d16a5edd5e6a248682d5c659536f30eac2a0ded345983335dc6a34ffdf43ed3	30650
2d23685c63533464c975a6ac38b9dcce77598eaaeaf746d94d173371cffe4706	29711
2d61b03895aa1946b20179ac5e7685090d7f08074f438a8aea86df3173026bd6	33949
2d6e53b0ee49d0f32668cd3a5cd7f6dcb37d99d11596b72a866bee713eea523f	7194
2d7168407e26303544481e4d265b3ceb6d2b7f8ab97d0cfac67f313f4b100c3f	17281
2da448d0e84204c3355091b9cafc95f2da6a58a66f7c980486c665cecace8e74	15860
2dd55de091fa5811cf1d0dd233787b0403da0ac316607763345a62ba00e20cea	21935
2de11a3f5254f5544bd2411b7259b255aa5192daaa5c2c235490d47bea2e882f	21180
2de251e0c4e8f8190c239e46c29c60336b48cc6cd014297c11cdc92f6addc464	4810
2e059a5e3280d655c8a902544cc0bd388e58e875fb7a1b9ed5851a85f8ba479f	7194
2e363d7a88670368b2bb75863b223c41e18bbc078a31072169895a6727d23e37	22904
2e4568bec31bfcdde1b0d7ff1ee4527ee195e0984e950fc60352e377df5f4e64	27790
2e46615cbe2819b9168c0261a0f0f9218ee4f9e746f59f2701d19c7fe8b03eff	35052
2e46fd2f65979f97ecc896a32cae2dfac46c27d2247b65010876ab903dd35817	32114
2e517c7fff757688954d181e06430fb5f4b0ddfe83fe2d234d2317afab831666	23209
2e7b6db6c0e6c0da313a881c5b077f936f6a726102f0673d0f50643b1b6ad07c	33373
2e9b5a0c4e6aeb0891cc2c8e346bf9d556bd5590327441bfda28fdf36ff4db43	17037
2ec2e8fe0718653d8f1b6435cfb012e08190d7563321cdee6cf13a92027382cb	21956
2ecf3cec098e0f1b9365217125684e9042633a9a17c2b37faaa3847e99880849	27684
2ee3543b2e9f97a40595f5ed8439f20985148fca0e23ed10f38a20d158309e34	31576
2eee584eb16085f7b473bcc71492801f4511aacefab9b61e3ba1ee17185a9462	27789
2ef0dd588360532a34efe61fad9a12e3f90c319cf5c14ad3be732437fc147f9d	12251
2f54e5e4555fcf4ccaca4c82e5c65b4e968eecccabdc9feddc5a57fbac8ea891	22967
2fa5e826458026a5017139aab30816614bbdbd3334827e8583998d29a37fe55f	29708
300bd62500e606c95918b281e3cef5293772de8c781e951d0b7a49f5723d1a89	16015
30177c7fffb249f797a2bb01668cead65b5e8f6520226126fada793589eae156	34102
3028a4af52c2980a3c74ac1dc93014ae031fe4e534b3fc25b624d4fa11b749e2	21310
3032763b0e678458e373c225c5319c2b7f6a6abd4fac0b7add3d82394abd3705	13421
303f947300b9ca95ded11a47da9ab7ff0a6f9b1fc928ee28f28db6193eb8fcdd	26826
30520dc3fca6cd36aef4851bca682806319686e76325a9cb01af351177b20e62	30522
3068968a091a65309b3ddef5e9e21f46bb2ef27090641ee1412111c4454c56e4	32865
308f970430c95313bcc4e936ac7486027f22b949036477bd93bccffa3ddf79e3	19856
30a6101e05c9f6fb6e5c45e77552d0b0573e0066b76b9365a2090f42f65b2078	20017
30c59d317313a420413cf6225a8b4990c21c28a728b455d5308597ebe029bf0e	16941
30ed2ee1c5c02f1081060e26c96cdfc0047d7ec1ab2469469e4b904c6e480ab9	33832
315cc6ab0d5b66333c9fa54175afbbb175fceb236f0ced87bdeef644643e8653	7502
316b37cce8fe381e381de553129f5c15d2cbe27fe6d6e3a1bd672684e4d8cf7e	15953
317112372d263251a542b0e8622f3f6368df5053574825a7d20ac8e6d9a433b2	33423
31a2c72788a5c401aa86d2afb89167a8eef26d6f2d91520c6f84b1b2a67ff629	28073
31c90090b718e8efec1a27b95417045f7443e3fb1202dd09ee3a83df8533c043	24799
31db8510082f40400e087cbc5d92c95631da0ef4af71dbe6a89561eb345cf10b	23773
31ee1fa4c14b0544ceefdee6bd4174d5786e5d11d95f833ba20259914a2b6e18	23607
3250cce0d25d60d5034a14633f0f6c1767134d742d65f187f802ace2f88b8a55	32534
328c0b253bfa8b5f02f812895231b9076286a3d35f60faf18368a7d5b76411dc	21949
32e29f91ca678104810797fa6c82c23adc9c25189613fc256295d6798d348312	20086
32ffcd4c805594f365bc45060911214e6f8536ebf4c6ea754bb990d3cfaccf6b	22888
3309250560c8c85ff3bb350a4622d023a8467537ce68b8a5e6f5e943670f2980	22876
334a6b21dcacc1a2f9ac2dac4112cadebff95326edde93384c987c576ea97893	23234
335935f2a4b883c063e5882ea92dabbff3c8133b22b1d51652be756c3eacf005	23596
33601f285d766ecca7a8bd4b237b1d8e94083cd0fda9dfdabc2cb41d29d24bc9	16297
33b6b99b2cb0833869e12f0e688b5e1c9c310267db58ee78ec48015a06bcb049	23070
3457b1617fe56912104fc55806c28dfca8a70a42ac40e6569982a79a71141365	17206
3497d3b4e50ae225bcad231bbd59597690bbd0d09e1d7c08ba55d99cbd91b22b	26700
34ab7878c58b920a1c441ff1c53e9c0490b081930cb5bbcc5ea8a2f232bcc4da	23232
34ac07c6e739ca49c07215589f70224718bc507d8386954092649d5531d60bed	21567
34be0a4381e5e877cd1d415c98c64bf93c25a90ce3f26f6d6a3fe238ac51946b	20086
34c91c136114dbf9ca1371f0b0c5183445697425078d210807e905473bc28ab0	23060
34e28b7d072c097e5543fc7c826764953fbab61a902985364f80a80b3fd11446	33946
3512a9e23d83de2ee432444f1f7d266d1bda7189e91e319be14720a9bd9b4a44	34993
35236b2b0b4c351e791d17aa8919b5fae40aad242d17040b099204aa0b98b91b	27443
35478d0be8a013bafee9a1e7d7e0a6aa6956e8f22d47be62387920b16926167a	34093
354e59cd30e4dcd1387c7ec1001066dd521c920c5a2bca32c53118f12d2f4b2f	33839
35643329e5f7a6829303f40cac1cb4e83326882af53bfe823028381e503efb83	31977
3568be8cb286e7df86d4862b72b98ccf65a6988b09fa307d9d4aa8c23c878e18	34993
35f40a04fa2ff2362f5e093f3d45461735621b0eaabbcb0774d3b7ac8a3d355a	21125
3678bb1341ead5ed83dcbcb9cf17cecf3c0f7d9248924c36380217fe758dd4d9	12535
368747aa02345bbf143f2fd4f80fb9086cbb787bb74483b3e6fb0b517d361b3b	7772
36a5c3e34477c59a63aca35af9dbc9c96d06df616331eda2f8342c267c4c7364	12504
36c8b12c3e9bf2dc4c1ce5cd4e59ecca655dacd9b494de4c6f706312e59acd2f	30250
36d150a90f52b29134de44cd8c33fe881778b02cbf56ffd2e66841217436ce64	22906
3761b4ddec92b7cb14acbe4f6d72538f3c24bf5e70f5010253e0ea2324e0dabd	29507
377a5df9d28f9ef993541cabca90e106994f64d9dbe142f92332d0be897e1381	26686
37812fd9e85540debc63234a7f426605833c5ca313dbc693cfa3f33b278e171f	22888
3794133fca898018312c8f518d0a284298f40d06a9560d106db8205fba0edc84	33845
37cae98c28ba3a6a497edef2556ce4157d55c5ffc25e40b0ea33e776f359afdd	12281
387af43e9881d143ff5648cebb6fd0d6e50d7e9c347aeecd84f839038250b61a	27459
38bb15b40fa594961fa2419d96884c40b5acc8004d3a1808697f67bcada84895	23117
38fa258fa4ccdfb6682ad402accb86674d4aae80dc36732f7c146b751c790ec6	26702
392491f2b57432156d808e60e633e00b27d143663f4603d5a13c9e07d74916ad	32128
39549d6b8c131cc02238e7412aa5a20ab373b6a6ce1d356bc10e37ef8c3a36f6	22952
396c3cb18f811a18a0859bd18bf8094c9dedcbbe92651bbd3aa7a6e0e6e3aee8	17023
39bb722018ba95a91503a812c2da67c4635f917b477a72ed10e0dc27954727a6	13552
39d58253ec848eecc1648bf315b46e71a98a0d39f26ad5d1e47ab6f4f7b8ccae	16287
3a241d59687b801ed1a519fd9acf1bad288e1cc9993b2d03a7974623483fa00a	ambiguous
3a482c1012e807b589b7a7c493c8abdd7df0484f0b51fc9a438de83dc39b2ddc	24510
3b0978f37959bded9cd298bfc0c615f9dc45700612805ab9f0709743feb80f69	26705
3b290676a8902c12fb7d2eaf5cae351e8add9c1ebcb8281d368db98fdd52ea92	32113
3b413780927bf4a83eea449f0a198ea6c8d8ff0d7f9c529102314955601421b3	35135
3b7e5a743afc1aa7a298bbffb2133b90e0c87f36f87b4aa556abe488dea58360	23510
3b8c6af32013c2e8375ef702abe727a85c1a1eeb667299a0833709f740eff958	23318
3b93d4f1d9b60f748208282198207e85853e2c06936a8508894e3fa2e0eb9865	28219
3b9a556817c55861402316cae4ecabe5eb7056ae896c56ea4d9cd9bee0755247	27610
3bffb3649f9df1182ca99d07a7f23e74490ac3d5297d052f02096370e72ff410	28219
3c142a46a4e8ce8ea2b9235cea5b7543032e6305e8b1042c43a6099b30eb6594	28354
3c45d7c98b15dc913c7e310cb0d1e899e70fd388c90b477e5d9b03fe70d782f1	28223
3cb0fdca5b069ba26dbc144c1daaf6a64ea132ca6fa49b6ad5d3a24b620e29f3	26683
3cb469dc6cf2848c0f316ff3631293a521e9ce45010180d9294a2456f38e7771	22937
3ccbd06fb21b4990509e4d5a67825b3d4fa331fe12e319ceba15138ef51f5923	34139
3d49c6b4c65d02ac1c7f7692488f0deea71f90f3f00a902001c190317e6a589d	22835
3d9b0a448d8c722b5c8e972a8a6ed62373bd9bdf2becfacd7161d193ed7914c3	17429
3de22515f9898829a6edda578d592eb97ce82ccf5f388730e67c186ff8299547	13538
3e0479afba627dbde4e0673350d70a8b89cf895213b4ff85e916d9b19a6a92dc	34166
3e1784dfcd633994c35cb0f26eff1a37a53d86daaf5d51d331bcdf6cee5a9e5c	27654
3e40f353c433da7a1f150c63b7b7cb3f2c0fa59d16d72dc6d8cffd8447e2d21d	34924
3e674bc09e5241c31ce928324735192b2f01f4f818c65e1bc98e7b8c5d4d0fde	19130
3e919183afa67c293181ad1d1e29390b2339f1bd37cd035cec92ea2129710e75	23522
3e978ba83d74595416fcb234cf308bb3180a505fb724c23a74fd2221d77df841	28014
3ea45a36bea25558737d72f2fba224e7db486329f33b1a2a2071b05e5625bc09	23267
3ebc28f9ba2fbe35f8a1582bd141ecbfbf366f4c88271efa12d8c123f4f6f067	21294
3ec8360474e8a65a125f7631761b35b38a4bc2d0b880cce4bb4125d430c18e89	26715
3efac6643fb8991d57a361008f869f31bdca71d95a523fe12630b986224c0ecd	16146
3efefa5e8e6b13e14f6e1885d9bd52c078f2fccd0326eaa91a80f71faaec10ee	21233
3f1f948b350b570687b654ec92172ef1b2f15159a9662bcd8809323d01377ebb	16152
3f45b220bf012c7282350cdab32fc1665d1223d6586e100aa8fd48363aad4674	33937
3f6ca2627a162df8d760992072d886e01f1b6f694272f52797d3be2e22853053	12387
3f6fc61e1d5a41db368e1b7e0edce8c9061471ed8d1d21f3b9246699e4d8a197	19919
3fd04d6811d645e17456aa858683af6f22f12f879f310683441dea181b272e9c	21301
3fd36dbbdafae1e89b9ac672c84b075d20fe37a567d34ef3999561f16d2a7a9a	12281
3fee95da5ab69ebfdc16ec892b754105a11c20203054a6c6bcc0a60176891043	8382
3ff1e65727f259710e4610ba995807ab3cb4741cde779242f525801923081233	29507
3ffb530211b182a69c8ee5b8af6334e024c22fa3e0682658ecdecae07b484591	21974
4004c9a851bd15098c6ed11fdef6f931ae9c9204904dc181ad9046cfe1777d43	33871
403ee1a9f7095a52aae004182eadd0c064ad5d9dd2546c3e45265ce6e73ac865	12399
4055a23d302f6b345f82a126c1ae34ef31f2240b2baa9ddc50696b49efaf7c4e	35136
40614e48f0a71db31a444043ef305227b4621fbdb5891173d766ace389c99464	33575
40814ba9597872acacea086b2e71a743042f04a74b8790179c6f47cb1825e8f8	32114
40bb0c8871684b6abd691c49fa51a05cf45ee97f54a88b33ce508233c47a9b0d	15993
40bda5132b8d6c955c18143e32824e7686f5304d0e9bac0413e5644fdcfbe6ca	24478
40dc46ee8ff28486cc86495fd781b4bb2ed08189d51c06ac36911bce34727589	35136
410fff5208df789f0608dce044e4fe7b1a0a41382386451b282dddbffcfdcd70	16991
412b2dd893fed04d93d116072ce116ca5198165e5b2ccaa243aa1020c6b157b7	27459
413f2b20e7e2364839d25deb4243df27e88d7cf74d63f18725928bdfcdf353d1	12290
41749533467b57399179776cffd1a21a62c31542cbe7cf1d3d74e3d16b620670	15933
41760f76810ec5bfa27d0f4ce57b993a7bb19399c2aad48b0106c1284fdde7e5	22831
418d2b388453b762b358f3c6cb5c197702419654d764ce90737b3d904c00b5d8	16164
41b17bd2c81fbac927dff426207236f2bc3e3a4c4b5bb4abb78718970bce6a3d	27608
41ca1d151b1eae8adabf9ff9b87e406904b2c502ca04455022c543049a862079	30682
41fade8f564a32d3b088d58a08d5e9efd69f498efe6f329b4750c85ba3701e39	27639
42320acd1f61f92db52404a4f50189284f266273f79964826f51d343ff5455c6	29598
42412678202e1041a2111003ef76ccc6e8d20c7994d88f16e61685acea5b8799	17055
429ee81de5e464b6066abfd385e276f506d1cc9a793e9af369911320c1adc832	30615
42a80ea4516756f0ab8020c4c991095e15df575eae5d6f21e9f0d8a1f03ee9bb	34107
42bef9a76ce47d653c22ade1d4e744497fe9ac6747130d23206eb778fdabac52	35006
42cf7e7795e9f1814a441135f9089dc2a07176407d599ac8f76cad315f6e827b	26759
42d8ecd4dbadd5686ab343d254b688fee1499ddfe63cb2c64681092c9074258c	12418
42e8407c123306ce89cd4e304c0b01a24be4fee50dece95c2c85ca8e8a8c83e2	27473
4327f82d025006189f6a7819ca27f13e43f7a7bf8c506f264a7e64681b5ffa43	32104
434a5e3e6cd0bf11910571e454562e832249118ac468804f26ce0c8a11f9cd8f	23071
43ab31ffc8ead0f4fa3521a9d0cf3937788654ff247c378317452f35816cce19	31405
43e969bd81f1075c6860dc7355292ca7f18fdaf9773c45e75a7aa59ad2a41ac7	28108
43f24f9ad6f3f06a38b59b6e305cafbe663b9960a192dcd36dacc3d548a985e7	16287
4443c608e9188b49447a2e6d5684c4013cb6071ee4e9413a2563ad3c0c1e5e26	25659
444ab44d4244461dd0132a1a509c76a844508edb8a20be09bb771a0375fabc62	32546
449dbcf3db9adfb02538d4129f726392df211cda1c0b749e8fa3c4279e17fade	23138
44cf763cd10a60b1dbca9dfcd6ed97446c5e5f73b264476fa13fd13e1649333c	28992
44ec919f93a06576ed3fa7a9aa936554e01209fde0642ea7c2402d67131d9515	23236
4515fb8db376761251f93a2d57819f8cbd9ec092cf06f89cf72115eb88290ac8	32032
452fa96473062e11cabce7ee825c55d6f469a6ee41fac2bbcd0d2cb20ec40aa3	26826
45729ddb5db1abdfc962f820e14d5f663603a93d3aa7b4a32bfce18f8699cea8	23144
4590bda02ec618125a24af431b916c2966d356985489a850853f870b80696851	34166
459aacb0e24e4fa1330083667f55c7b46e595345ba98c4296041736abc2206d3	16152
459bb79a795ff6771dcf657c14a769163be61287fe3a919febecf889d157fffc	27660
45e5a817f8c17f160ea2214c06ca5bee3cdea7777911dedf8759fef8285e4178	26794
45eb08be60dd8a5a88cc24b8598e2d3c74d475324e1e111a8682038fa65a74fc	20011
4627ac5185d51c1cca8618aef8e59b02c40b52ee687cfed297f59c3500a0a585	33270
463b0c636953cba66ad1e79174d87e47e6c7719ac4544edd1d9337ff93f94fe1	22952
4652ffba6571d8bfdd74e153f1e0597dc6d20e9fd2d3aa5db676d9c648c8f389	25654
46533f4f67fe758d8a0e2b77fda85da2c4aaf9c37b008d621402ccaeaf8aa73a	26682
4660d0d0a598bf093be1df31c40fa6a6ddee872d230966610d5fa27c80a43f55	27677
46754236c3832ccaf7fbba19ea901f361473eb6828ba0042df994687a14841be	28151
467d8f3a047c1a130eea7db6dd4e432568cd39242eb7abe49e5ac2d7c11b5838	25652
467e81bea1d6c4f9db3ee34e85683d18d0d87d7f3ca56f8e576da26ff73126ed	16071
469191d5658e46b0905b042e3d47a02aefbdcbf56f19ea758bffc6c3ac42e897	17037
46cc7153252ae3b9b5382eb41c1aa5be304b11a16bf685e195d3d7952e4d5651	23732
46d0a4e7a5f7cf5933f35b42ef95e78096b8d65b6ac7a9b52dab3089ecbeaa21	7725
46ddceb6bf12cb05c91338d40f2bb8ce67b69ab6fe965ca568d638cadbb34ffe	26711
471523d21f4d39f9b41ba955c5b1f740aa8c94f544817c847852d2c182bb9df6	28132
4715681fef727d847dbebd05065e9145ffe7466c4500776aa2f7639fb5ecf667	21174
47b10e31935b5b3fd90092e5ed4369f388d493e09ac3e02f8d8ee4bfddc37a20	26689
4812a20643068e4b98a0f76163e49396da4bf18e7f7b79c6ef629ffa6124788c	28240
481d0dfe9101c5c47caa899d7ca18282810ddb79975da752019ef486bd6a7d2b	31949
48285843c18838bcb665789fcb7a3bdd760d862cc240c14a6bd9a904b2c87355	26670
484751034f90479ff0e7ddec59020e6f05ea76f401aa7895b99b0c06286022b9	19983
48c01d811a7d851012b65b030091bf0370a3f9819025dcaa448735ddd5803eb6	27721
48c378c2f4b99c3f18f45ec07aee3fb826e3c7c9124ddd6998682ec86f1425ea	21913
49189879f426b1f68bf5d148516c27fdccc6d5ec814adc3f8fd3d3191b007208	26591
4940de004bc3868264c6a8b6d49ade727e751f38f26c14b4519ddd6b7d55392e	25534
496e5371ec11b9bc70d25146e76daea6b78f821de596be1240d29ad14c905644	28373
49879ad6f8911a63dc6b74e7442bff939197c5bbca30b3aed3d38e94acfb1f93	31325
498988dd988bd779a5d73d1ea99ff5e0f7822edae8a85c62b6db035461eee351	28223
4993b83e9632a891e9ccf03a13cd2c3cc9f18ca9d5dba9ea2adbbdeb2228c9da	28057
4a092acd80bfef9ce7e865775967de360ecd01052b7c4cafa076886e117d97bf	28231
4a23d27174366be72a97f20fd20023025ed5a7e02d9a0f0a47fae1cda6ee60a0	23071
4a29acbc3ce232d46f5657688ce46520cff04a26cac789abd1a2956bc5a559df	28304
4a2e47c3d7079ef630a0ef22fa52de75b9b7873df95d0fd3092bca7e9233a3c7	23133
4a3223e7fc12c9781a8710b24c91b42937f7b0905f7228f08c7cc28700d24d98	29710
4a962e4c0a2477c5068d3ac550c3d6aa42d35cfd8b22036a1cb3c72816ab5c65	32074
4a9c32bb5d9816d2be87c3a37b06853ec9176aa7046960667de5df0ebe2ff37d	23218
4ac63d0b25567fecca57caf10812df64aaf0bb08a93a193a8eaaef8865d55a4a	26701
4ae50da313c2cdf311a3e0b51aa0a9ebcf14f62c35d73d1d4124c69a2736e575	24784
4b3565e2802cf511540f40cecb286acf103ef90440fe0573a1ce667ba02eaa2f	20040
4b4a8f8c9916263f2522d7f8099ed43e3bb798bec265a93ff4683856a8c6abad	19048
4b6f5df56ab32528e99ea27657c4813848ba3bf8e4ed1f82155fb9cc87f57b83	7700
4b72268d8c531e1c408ae3c772540973f99eec15617e24ec1797e1277760beb4	16099
4b9cb10febd6a772db6ebcc70d7b884c818f9acfc01f48065f481a49b1724cb9	23005
4c092586c6dfd273285e29d8b0c205a56ed4fd7bf45f44de541007e0f448e5a6	34026
4c236daafb445f867f574918b3d07c901d73ac48d2ab87edb940b665d79e0039	19004
4c5705bd4f340bb78eacfb061739c46c878aa16c9c4705b935f17a546b9c7876	28234
4ca41db0282537009663db9b9ae8142e0e6b60812996d07075e5a9291d3d91bf	17176
4d4cb43870c340a1f04c5d6917871f86e84e5933795f347d268d5f8b51e91c33	22941
4d5fbe73b9e5e5fc9ff4ac354f834e2cbd0c329a91d6c351b2004e51878c7dd2	23219
4d958a5f0ea074984b3f74b361a30503016a8a527862e76d921ace57ac55bded	26670
4da6fdc61d33b2abac3f34acb7277f0789b25883b841a7ee2eb78d69b9bbcc65	21986
4da76bea25b040c332c394385f947c3800fcfcb3143e233249c983b2e0f80f4d	26802
4de1694eb69384bee5f86d8db645b339cb5c748d8e615ad4f9512b2d415ac66a	23083
4de3c5e973402cb8a837432354ce1259992c17e261ef4f153a619edadf670f0c	30367
4e5cd74fe8873656d6733be999a35001eab3bef31034bde1d294e4422d85ae7b	22977
4e796897171f5431a996146526612086f151ddd721458a00f2c85aaa7f54400a	33842
4e98906c2236623a6204dff2215339ebf06c3240b178a2681d43a861e6066eb2	21322
4e9f8db8242b57e72e00bab464a2f4166b694160e621fefd5aae48ea457e373c	5119
4eb9934e3f9aebd58a1b06f78d4d9a95475f687fb2be88fce62115ba0fb24cc2	24375
4eef9f106a13025e09522e00fcfa581ceff51cece2c8a3a786f019599376b83c	33952
4f2e39b1c280af7b7b0f346b4bf08b58cdf963b6fd7f2a8b153931b5492525db	22966
4f56ff14c2979b692cf26886ad75df644d1a4780122bb98fbacdd049137171f9	28613
4f691126dbd78b466d3aa6414e97244b5a49d8ca8250d15dead5749a3aa4279a	27616
4f7eeab2f8787245b89179f8689f05295241c1c62c94c173ff0991890ec1550e	19909
4fb7637db414b6203b5adf82e7bf1bece1a817717fc5bfce13422a7695a5a9e7	7175
4fe027bf6c9e97c19991ff8e8219e5b8dcd502ff6994c1837ddfd98ff090de48	24553
4fe798c657699f28458ca3e0e112909303ba0d2153e76124b92f25a62e49cd01	21144
4fe8823a05cbeeb275b6188d1c8d884d2b21ad8f8a7ad0bba1cd21813cce6e56	15919
4ff94009776d07ce7780d5f177b4a4a7752202b67dde8c8ef02ae1834a366fba	34929
4ff9afaa44a17b7f969fd389478a6750ee8852c9bdc47cd9a6bd9138c49a9dfc	24456
5022759f109d8700aa899ec51f403ac64828d2f557e1956b08cf534f4457c96d	23368
504d629e8b0769a80802770819d27845e8e3d9048e9a0e9621272a9f50a1ba27	21685
50711f91166b58d9dd88562eb2c2eb0608632d9011c68b49c2823a0c7e6bac35	15893
508a43b43b9a5423e653055593b8339cb2d88061aa017588618b2ba2731e112b	31887
51021a8f2cc95a2cf2be3d0e7ffe5e260a763a6b5250bd29db32197152ef5c16	16099
515ac66c033b69cd8257af72dd9f20e88a0f130dc7b67092a720c37734ec840c	23276
51795aff66f44cd329f71829b401baba9f766c96a03f08f4011a5a370491c1a3	16957
51c648217fc4f1e2cd5d1e06beeed4087909338e851a5863ed6bbd8727da0028	7166
51eb1d487a51f1e3f6222f2939dee7af69b6fabe03b29dee6816793f3f73d0d7	27870
522b9cb54fcfbc706ad742ae091cc266cc65d8c1fe498534c6bc9ad97799a51b	23666
5238d9bd03d543e62fff76cbea6a2392a95f42110e36c282e4c919991f607daf	17206
5275efb290a113beaf4e15d2c9c5e9b8937bb1a58b81097cee5823b46d5d9e94	27790
5290e91456e1355e470406f20398c947a078f2e231e6a4f114a2db11511a4a3f	31643
52d3d425751c94559b17276537ec3208a4c2cf22d24420d75a32b354f7ce07a1	32583
52d46ffedcf86c4d0859f4b77883cbe66ed1dd3e7162a72a355dc7a318ce01f4	5103
52f0f2e15ed2f9c3eb1e64fb18cdb7d2caf1aa42b339dc874ebddb03d4bfa47c	12415
52f116671f986ab7423d85677e4cc73438e096032baa1a7c6a65a867ca5c9691	26690
5302b2e1af7225b2c8939e93750e94a1d401fe7e77b9049cbf5085b93e602073	26811
5380971eb9977fe77638a25035570a61dc52a71b073023cd4a97268222c7dad1	22831
5392dda4c4e7059604242e2e80582d66bfa1ca88dde0912f7ca7b34a68f5e378	32074
53fb0a9562721d6ae7527080dfe0a676bd4d040c764d7336e3952e164d5dad4b	24329
540ab47acd43058a9801b5d4818d4c9675bbf6d87c713f93988fbe36641aa982	28357
547a091a2c7855a6309a18b64ad9a391c2b889452009c8c8bbdae61506f87d77	32808
547ef5aa3cc8881e67eaa1c7507071fb35b26dc0eace0c1a3aa7926cf12e9102	26719
5488f22270981c90f7b1fced9cde06312291d7688ccd584721ea9f290a0e76c8	24350
5494cb810853db36c3f3b7a0ebd88d78da0b5115a5415329a079847aa39fa2f5	24326
5498fd13cf861096f25fb1a3085a7672a9163dd4fc0f66dffe6bfbd0d4e08948	23054
54a0e8c17ebb21a11f8a25b8042786ef7efe52441e6cc87e92c67e0c4c0c6e78	8426
54a2cbacb3e5e0b302deb3e5042a15364894e4b23be9b98b7308b489b5ea787d	30516
54f53b4963e99d280d9df490a402e06882dc9e8e7e6ec5415a0a3a35db493d99	19886
54fbe93394aad69418cf9954b810a7ad775df3a66f298971399cd6279b99d164	12252
550ab650386ffd091d83511c922678471e613fc5469e5580d5a0871d15626d70	19948
55289a5335cce50fbc5f0735600f7cbbbcccd65f45b33d428dd24171d4a72fa7	16224
5597bec74c93e3a4674177c224f8d2b9dc361c997db3196a4f9dde8e44d41736	21805
559d7a17fedb2255ea4dd74de7bc4412d1e92dda093163a26e4b83042b245d54	25658
55cc95c156c0d76122e0cf41be4d2fbd05a110f5453c76dcda3231b889f6821b	34929
55f6a88dc02579e8f6f191ee9ec91f66067b5d362434877cfbc325e4bf23aef1	8889
565284e5e742f93faae9183eeb4a3815d97e62679578f6962649f2d0a2a0b1ce	22893
5669cca27cf10493b9eac98463e2db386cd4c903b0f2778a2c665d478575663b	34176
56aa198a0061a47dff2983b6fe48cb02a9b30ab7ed67ce377dabc6f3befe1765	19130
56b140b5ef2009aed4e0b42d52444123fc4ef5db989890de7db62ef1249f8587	27743
56b82a2be8d9478a712e91c4b9030969492eb6522590fed7e091d19c8a2313ee	27618
56c168810d630d79a2f36700592faf01e9cf9b6c4b6cb422ed1e1898e2e9c323	28073
56e3b998d3ce6efc68d34363f253b7101ddf529b6fdfbacf47709a895a1e18a5	21235
5719fd1e9bf60f569b997104a00949370c0d7bcebbfe4ff2626eb228a7497129	26723
573740394e80e71672abd46691ceb0229214163bc60fcbc282eb9b60611cacb8	31718
576f7b57d7e493cc6970b31a8e753ada0e69bdb9d9f8e094d01cc31ebf90058b	16071
577b7519150439444c9eb7741d552b1d3d776ac60551310c5a6e91c032d03f37	30300
5780a4ce908fafd29d6c0ebe94042d304e1e3e638c186a375b866ec8d40c5338	28263
57830da625e16f4602b5eb4c53483aa7d476c3a17d49ddfe832821d71c918e68	25653
5797f085a7353f3d18dc7b77e30b34451661b9936904bdd01152a09aef51976b	29592
57a3ccb4290d5ae27615243186337c0122b6ea33c4d06e52e4c94a8ccede59f5	26708
57c6c78ac7062cbccea03426eab9f196ea085a50b2f1e7717308fc7f24f93d77	26696
57da7a0a07aed6851cf7a1e3eb505e7893a0f6de9491febc6f1cba17d5dd49e5	25650
57e26bc0386cd8b441d06b64db957de8babf6be6a534573db03af0b6d8733345	24521
57efd5310d0731265a7901dff8fb01e7e791bda4eb4cfe3c2e7d1bf2a03c43b4	26633
5823de1828a66d57e1858ee8e76497349fa4045dc86d1d6f022cd2adfea19e47	33270
58752b756ddeeb694f824db2e99508ee8df1581a0a222ebfff2a5c24c7affda9	13449
5877d3fc1a404c3e260f2d87934386e1f2392910aa3460f1d3aad668b9e1c85b	22835
587ae107661fdd7c53de749dbdf72ffe719e0ff50ccfbf8a13a0df3be8591643	27440
58922c60e70116966fa20ac41b5cc11a618352de568d62a8233f0e6479a1e56b	31903
589a1c2e1c34e91ee27f3ac3476e971eef683de59fe0ed367c5532c30bb449d2	33985
58c51ce008328c364a4035c10d73eb01c9ce500002b296e9f4620def9285b760	16016
5912cc7cf620848e52ad1bbaeba3ba18414084e811c602e4de1f39693764a180	20040
5944f27c7aa48044a5463617b892496715225b1de15657d7b90883501e82aa61	23255
597d8150591bbe2913c41b5e8153e03802084eff5e84a4d6bfdd07b96175021f	24760
5985ba76a23e8ec9befff90e372be6bf98e4a8a9473da6d1988de45b0593d0ee	28398
